date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:22	56755/56755	---M--	200	added ('OK')	image/png	etag:%225ee893c0-ddb3%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img1.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:23	66841/66841	---M--	200	added ('OK')	image/png	etag:%225ee893c0-10519%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img4.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img4.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:23	103052/103052	---M--	200	added ('OK')	image/png	etag:%225ee893c0-1928c%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img3.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img3.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:23	132225/132225	---M--	200	added ('OK')	image/png	etag:%225ee893c0-20481%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img2.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:23	59280/59280	---M--	200	added ('OK')	image/png	etag:%225ee893c0-e790%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img5.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img5.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:24	102839/102839	---M--	200	added ('OK')	image/png	etag:%225ee893c0-191b7%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img6.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img6.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:24	247227/247227	---M--	200	added ('OK')	image/png	etag:%225ee893c0-3c5bb%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X400/img7.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/500X400/img7.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:24	571288/571288	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-8b798%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v2.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:25	667537/667537	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-a2f91%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v3.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:25	556513/556513	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-87de1%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v4.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v4.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:25	667615/667615	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-a2fdf%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v3-full-color-bg.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v3-full-color-bg.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:26	734857/734857	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-b3689%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v5.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v5.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:26	959752/959752	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-ea508%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v6.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v6.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:26	448613/448613	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-6d865%22	https://transvelo.github.io/electro-html/2.0/html/home/home-v7.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/home-v7.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:26	246589/246589	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-3c33d%22	https://transvelo.github.io/electro-html/2.0/html/home/about.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/about.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:27	233344/233344	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-38f80%22	https://transvelo.github.io/electro-html/2.0/html/home/contact-v1.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/contact-v1.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:27	241182/241182	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-3ae1e%22	https://transvelo.github.io/electro-html/2.0/html/home/faq.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/faq.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:27	237468/237468	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-39f9c%22	https://transvelo.github.io/electro-html/2.0/html/home/store-directory.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/store-directory.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:28	229927/229927	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-38227%22	https://transvelo.github.io/electro-html/2.0/html/home/terms-and-conditions.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/terms-and-conditions.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:28	269365/269365	---M-Z	200	added ('OK')	text/html	etag:W/%225ee893c0-41c35%22	https://transvelo.github.io/electro-html/2.0/html/home/404.html	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/html/home/404.html	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:28	8875/8875	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-22ab%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X422/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/1920X422/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:28	210184/210184	---M--	200	added ('OK')	image/png	etag:%225ee893c0-33508%22	https://transvelo.github.io/electro-html/2.0/assets/img/416X420/img1.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/416X420/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:28	168770/168770	---M--	200	added ('OK')	image/png	etag:%225ee893c0-29342%22	https://transvelo.github.io/electro-html/2.0/assets/img/416X420/img2.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/416X420/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:29	66941/66941	---M--	200	added ('OK')	image/png	etag:%225ee893c0-1057d%22	https://transvelo.github.io/electro-html/2.0/assets/img/416X420/img3.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/416X420/img3.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:29	33275/33275	---M--	200	added ('OK')	image/png	etag:%225ee893c0-81fb%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img1.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/190X150/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:29	4518/4518	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-11a6%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/190X150/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:29	2940/2940	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-b7c%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/190X150/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:29	24001/24001	---M--	200	added ('OK')	image/png	etag:%225ee893c0-5dc1%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img4.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/190X150/img4.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:30	5630/5630	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-15fe%22	https://transvelo.github.io/electro-html/2.0/assets/img/320X300/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/320X300/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:30	1661/1661	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-67d%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:30	3682/3682	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-e62%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:30	2623/2623	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-a3f%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:31	3331/3331	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-d03%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img4.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:31	2638/2638	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-a4e%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img5.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:31	2998/2998	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-bb6%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img6.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img6.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:31	3277/3277	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-ccd%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img7.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img7.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:31	2477/2477	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-9ad%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img8.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/212X200/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:32	10460/10460	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-28dc%22	https://transvelo.github.io/electro-html/2.0/assets/img/564X520/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/564X520/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:32	45152/45152	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-b060%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:32	2006/2006	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-7d6%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X100/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/100X100/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:33	41046/41046	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-a056%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:33	2068/2068	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-814%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X100/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/100X100/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:33	28516/28516	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-6f64%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:33	1349/1349	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-545%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X100/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/100X100/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:34	2738/2738	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-ab2%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:34	3208/3208	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-c88%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img2.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:34	1200/1200	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-4b0%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:34	1780/1780	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-6f4%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img7.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img7.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:35	2209/2209	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-8a1%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img4.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:35	1410/1410	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-582%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img5.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:35	1213/1213	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-4bd%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img6.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img6.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:35	1580/1580	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-62c%22	https://transvelo.github.io/electro-html/2.0/assets/img/150X140/img8.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/150X140/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:35	27870/27870	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-6cde%22	https://transvelo.github.io/electro-html/2.0/assets/img/1400X206/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/1400X206/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:36	4029/4029	---M--	200	added ('OK')	image/png	etag:%225ee893c0-fbd%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img1.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:36	4172/4172	---M--	200	added ('OK')	image/png	etag:%225ee893c0-104c%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img2.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:36	3258/3258	---M--	200	added ('OK')	image/png	etag:%225ee893c0-cba%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img3.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img3.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:36	4269/4269	---M--	200	added ('OK')	image/png	etag:%225ee893c0-10ad%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img4.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img4.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:37	3582/3582	---M--	200	added ('OK')	image/png	etag:%225ee893c0-dfe%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img5.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img5.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:37	3076/3076	---M--	200	added ('OK')	image/png	etag:%225ee893c0-c04%22	https://transvelo.github.io/electro-html/2.0/assets/img/200X60/img6.png	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/200X60/img6.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:37	856/856	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-358%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img3.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:37	877/877	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-36d%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img4.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:38	846/846	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-34e%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img5.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:38	912/912	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-390%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img6.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img6.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:38	1008/1008	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-3f0%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img7.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img7.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:38	1192/1192	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-4a8%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img8.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:38	914/914	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-392%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img9.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/75X75/img9.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
09:38:39	8997/8997	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-2325%22	https://transvelo.github.io/electro-html/2.0/assets/img/330X360/img1.jpg	C:/Users/hungs/Desktop/xin%20theme/transvelo.github.io/electro-html/2.0/assets/img/330X360/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
